para,is_subjective
8776,an undistinguished attempt to make a classic theater piece cinematic,1
8777,"unfortunately , heartbreak hospital wants to convey the same kind of haughtiness in its own sketchy material but this territory has already been explored previously with better aplomb and sardonic wit",1
8778,"an overemphatic , would-be wacky , ultimately tedious sex farce",1
8779,"the sentimental script has problems , but the actors pick up the slack",1
8780,"the trinity assembly approaches the endeavor with a shocking lack of irony , and george ratliff's documentary , hell house , reflects their earnestness — which makes for a terrifying film",1
8781,"a clash between the artificial structure of the story and the more contemporary , naturalistic tone of the film ",1
8782,"a bonanza of wacky sight gags , outlandish color schemes , and corny visual puns that can be appreciated equally as an abstract frank tashlin comedy and as a playful recapitulation of the artist's career",1
8783,throws in enough clever and unexpected twists to make the formula feel fresh,1
8784,"i like it no , i hate it no , i love it  hell , i dunno",1
8785,the director sees the strengths of alagna and gheorghiu and plays them for every cinematic moment,1
8786,"in this refreshingly shameless celebration of money and expensive stuff , director kevin bray grabs every retro action-film cliché",1
8787,"still rapturous after all these years , cinema paradiso stands as one of the great films about movie love",1
8788,has lost some of the dramatic conviction that underlies the best of comedies ,1
8789,"highlights are the terrific performances by christopher plummer , as the prime villain , and nathan lane as vincent crummles , the eccentric theater company manager",1
8790,a minor film with major pleasures from portuguese master manoel de oliviera ,1
8791,"its message has merit and , in the hands of a brutally honest individual like prophet jack , might have made a point or two regarding life",1
8792,that we are not the target and still got ninety percent of it is a compliment to director charles stone iii and screenwriters matthew cirulnick and thulani davis who whipped the original story into coherent shape,1
8793,"i wish i could say "" thank god it's friday "" , but the truth of the matter is i was glad when it was over",1
8794,exudes the fizz of a busby berkeley musical and the visceral excitement of a sports extravaganza,1
8795,"a very bizarre blend of reservoir dogs , fight club , unbreakable and croupier",1
8796,"a smart , steamy mix of road movie , coming-of-age story and political satire",1
8797,"peralta's mythmaking could have used some informed , adult hindsight",1
8798,this examination of aquatic life off the shores of the baja california peninsula of mexico offers an engrossing way to demonstrate the virtues of the imax format,1
8799,"it's not exactly worth the bucks to expend the full price for a date , but when it comes out on video , it's well worth a rental",1
8800,every so often a movie comes along that confirms one's worse fears about civilization as we know it the new guy is one of them,1
8801,a sweet film about two gentle souls - there is a genuine caring between them that feels like watching old friends,1
8802,"definitely a crowd-pleaser , but then , so was the roman colosseum",1
8803,"this picture is murder by numbers , and as easy to be bored by as your abc's , despite a few whopping shootouts",1
8804,"while dutifully pulling on heartstrings , directors dean deblois and chris sanders valiantly keep punching up the mix",1
8805,the milieu is wholly unconvincing  and the histrionics reach a truly annoying pitch,1
8806,"'all in all , reign of fire will be a good ( successful ) rental '",1
8807,every sequel you skip will be two hours gained consider this review life-affirming,1
8808,"while certainly more naturalistic than its australian counterpart , amari's film falls short in building the drama of lilia's journey",1
8809,"a violent initiation rite for the audience , as much as it is for angelique , the [opening] dance guarantees karmen's enthronement among the cinema's memorable women",1
8810,"utterly lacking in charm , wit and invention , roberto benigni's pinocchio is an astonishingly bad film",1
8811,"wise , cruelly observant of human nature and hysterically funny",1
8812,"a broadly played , lowbrow comedy in which the cast delivers mildly amusing performances and no farm animals were injured by any of the gags",1
8813,a savage john waters-like humor that dances on the edge of tastelessness without ever quite falling over,1
8814,"because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we've somehow never seen before",1
8815,"if the first men in black was money , the second is small change but it still jingles in the pocket it's fun lite",1
8816,"a few nonbelievers may rethink their attitudes when they see the joy the characters take in this creed , but skeptics aren't likely to enter the theater",1
8817,las horas es una de las obras que con mayor apasionamiento reflexiona acerca del hecho de vivir ,1
8818,a fascinating literary mystery story with multiple strands about the controversy of who really wrote shakespeare's plays,1
8819,"it does what good films do best ; that is to provoke us , push our buttons , make us think and maybe even entertain us in the process",1
8820,"inventive , fun , intoxicatingly sexy , violent , self-indulgent and maddening",1
8821,[siegal] proves that you don't have to be a just out of film school gen-x'er to make a resonant and entertaining movie about young adults,1
8822,"the humor is forced and heavy-handed , and occasionally simply unpleasant",1
8823,"this is a movie filled with unlikable , spiteful idiots ; whether or not their friendship is salvaged makes no difference in the least",1
8824,"will only satisfy those who can't tell the difference between the good , the bad and the ugly",1
8825,"drags along in a dazed and enervated , drenched-in-the- past numbness",1
8826,"parker probably thinks he's shaking up a classic the way kenneth branagh and baz luhrmann have , but this half-hearted messing-about just makes us miss wilde's still-contemporary play",1
8827,"though shiri's eruptions of violence , mayhem and gunplay are every bit as kinetic and dazzling as anything generated in hong kong or hollywood , the film's primary focus is always on its characters",1
8828,there's something about a marching band that gets me where i live,1
8829,a bigger holiday downer than your end-of-year 401 ( k ) statement,1
8830,"filmmakers david weissman and bill weber benefit enormously from the cockettes' camera craziness -- not only did they film performances , but they did the same at home",1
8831,a fast paced and suspenseful argentinian thriller about the shadow side of play,1
8832,"watching les destinées , whose pace may not be for everyone , is to be virtually part of the creative process",1
8833,"thoughtful , even stinging at times , and lots of fun",1
8834,ya-yas everywhere will forgive the flaws and love the film,1
8835, the movie is just a plain old monster,1
8836,"overall , the film misses the brilliance of jelinek's novel by some way it settles for being merely grim",1
8837,the uneven movie does have its charms and its funny moments but not quite enough of them,1
8838,"it takes a really long , slow and dreary time to dope out what tuck everlasting is about so here it is : it's about a family of sour immortals",1
8839,a touching drama about old age and grief with a tour de force performance by michel piccoli,1
8840,staggers between flaccid satire and what is supposed to be madcap farce,1
8841,"one of the more irritating cartoons you will see this , or any , year",1
8842,"a sham construct based on theory , sleight-of-hand , and ill-wrought hypothesis",1
8843,"director roger michell mounts this thriller as an action-packed , sometimes tongue-in-cheek celebrity death match",1
8844,about as satisfying and predictable as the fare at your local drive through,1
8845,suffers from over-familiarity since hit-hungry british filmmakers have strip-mined the monty formula mercilessly since 1997,1
8846,"the film's plot may be shallow , but you've never seen the deep like you see it in these harrowing surf shots",1
8847,ultimately this is a frustrating patchwork : an uneasy marriage of louis begley's source novel ( about schmidt ) and an old payne screenplay,1
8848,"resident evil is what comes from taking john carpenter's ghosts of mars and eliminating the beheadings in other words , about as bad a film you're likely to see all year",1
8849,"not for everyone , but for those with whom it will connect , it's a nice departure from standard moviegoing fare",1
8850,the crassness of this reactionary thriller is matched only by the ridiculousness of its premise,1
8851,the cast is so low-wattage that none of the characters comes off as big  and the setting remains indistinct,1
8852,a subtle variation on i spit on your grave in which our purported heroine pathologically avenges a hatred for men,1
8853,as tricky and satisfying as any of david mamet's airless cinematic shell games,1
8854,"ms bennett is worth watching , and her story is weirdly detailed enough to prove once more that truth is too strange for good fiction",1
8855,this charmless nonsense ensues amid clanging film references that make jay and silent bob's excellent adventure seem understated,1
8856,the best way to describe it is as a cross between paul thomas anderson's magnolia and david lynch's mulholland dr,1
8857,"there are times when a rumor of angels plays like an extended episode of touched by an angel -- a little too much dancing , a few too many weeping scenes -- but i liked its heart and its spirit",1
8858,steve irwin's method is ernest hemmingway at accelerated speed and volume,1
8859,"i walked away not really know who "" they "" were , what "" they "" looked like why "" they "" were here and what "" they "" wanted and quite honestly , i didn't care",1
8860,"with a "" spy kids "" sequel opening next week , why bother with a contemptible imitator starring a "" snl "" has-been acting like an 8-year-old channeling roberto benigni ?",1
8861,turns a potentially interesting idea into an excruciating film school experience that plays better only for the film's publicists or for people who take as many drugs as the film's characters,1
8862,god bless crudup and his aversion to taking the easy hollywood road and cashing in on his movie-star gorgeousness,1
8863,"as any creature-feature fan knows , when you cross toxic chemicals with a bunch of exotic creatures , you get a lot of running around , screaming and death on that score , the film certainly doesn't disappoint",1
8864,the sort of movie that gives tastelessness a bad rap,1
8865,the only surprise is that heavyweights joel silver and robert zemeckis agreed to produce this ; i assume the director has pictures of them cavorting in ladies' underwear,1
8866,"not only does this musical documentary showcase a band that's at the top of its form  it also serves as indictment of the ridiculously shallow , pre-fab music industry in general",1
8867,"once again , the intelligence of gay audiences has been grossly underestimated , and a meaty plot and well-developed characters have been sacrificed for skin and flash that barely fizzle",1
8868,"gran historia sobre el amor , la familia , la lealtad y la traición que seguramente se convertirá en un nuevo clásico del género",1
8869,"the stars may be college kids , but the subject matter is as adult as you can get : the temptations of the flesh are unleashed by a slightly crazed , overtly determined young woman and a one-night swim turns into an ocean of trouble",1
8870,a generic bloodbath that often becomes laughably unbearable when it isn't merely offensive,1
8871,"a memorable experience that , like many of his works , presents weighty issues colorfully wrapped up in his own idiosyncratic strain of kitschy goodwill",1
8872,"the film's sharp , often mischievous sense of humor will catch some off guard ",1
8873,"harsh , effective documentary on life in the israeli-occupied palestinian territories",1
8874,"by turns gripping , amusing , tender and heart-wrenching , laissez-passer has all the earmarks of french cinema at its best",1
8875,"while it doesn't expose any new truths about the problems posed by reaching middle age , it reflects wisely on the truths that already exist",1
8876,"the movie's ripe , enrapturing beauty will tempt those willing to probe its inscrutable mysteries",1
8877,"the film creates an effective sense of time and place , though sheridan is not above hitting us over the head with obvious stylistic contrivances",1
8878,"a simple tale of an unlikely friendship , but thanks to the gorgeous locales and exceptional lead performances , it has considerable charm",1
8879,nothing more than a widget cranked out on an assembly line to see if stupid americans will get a kick out of goofy brits with cute accents performing ages-old slapstick and unfunny tricks,1
8880,"nair and writer laura cahill dare to build a movie around some flawed but rather unexceptional women , emerging with a fine character study that's short on plot but rich in the tiny revelations of real life",1
8881,"[while the last metro] was more melodramatic , confined to a single theater company and its strategies and deceptions , while tavernier is more concerned with the entire period of history",1
8882,a delightful fable about the enduring value of literature,1
8883,it makes me feel weird / thinking about all the bad things in the world / like puppies with broken legs / and butterflies that die / and movies starring pop queens,1
8884,'de niro  is a veritable source of sincere passion that this hollywood contrivance orbits around ',1
8885,how i killed my father is one of those art house films that makes you feel like you're watching an iceberg melt -- only it never melts,1
8886,"the movie is never less than watchable and consistently entertaining , but the need to push gags too far keeps tripping it up",1
8887,bullock's complete lack of focus and ability quickly derails the film,1
8888,"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom",1
8889,"as self-aware movies go , who is cletis tout ? is clever enough , though thin writing proves its undoing",1
8890,"like the series , the movie is funny , smart , visually inventive , and most of all , alive",1
8891,the movie's biggest offense is its complete and utter lack of tension,1
8892,"in any case , i would recommend big bad love only to winger fans who have missed her since 1995's forget paris but even then , i'd recommend waiting for dvd and just skipping straight to her scenes",1
8893,"try as you might to scrutinize the ethics of kaufman's approach , somehow it all comes together to create a very compelling , sensitive , intelligent and almost cohesive piece of film entertainment",1
8894,"sometimes there are very , very good reasons for certain movies to be sealed in a jar and left on a remote shelf indefinitely",1
8895,majidi's direction has never been smoother or more confident,1
8896,"the screenwriters dig themselves in deeper every time they toss logic and science into what is essentially a "" dungeons and dragons "" fantasy with modern military weaponry ",1
8897,"gay or straight , kissing jessica stein is one of the greatest date movies in years",1
8898,perhaps no picture ever made has more literally showed that the road to hell is paved with good intentions,1
8899,"for all its random chaos , divine secrets works because of the power of its convictions -- and its cast",1
8900,the second chapter of the harry potter series is even more magical than the first and simply the best family film of the year,1
8901,watching spirited away is like watching an eastern imagination explode,1
8902,"harper and serkis are terrific , while caine carries the film with the authority of a man who has been here before",1
8903,"as immaculate as stuart little 2 is , it could be a lot better if it were , well , more adventurous",1
8904,"director and co-writer hilary birmingham's maiden feature… is a strong , polished , professional indie effort that bodes well for bigger success",1
8905,"laced with liberal doses of dark humor , gorgeous exterior photography , and a stable-full of solid performances , no such thing is a fascinating little tale",1
8906,"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes",1
8907,a sentimental hybrid that could benefit from the spice of specificity,1
8908,"theirs is a simple and heart-warming story , full of mirth that should charm all but the most cynical",1
8909,"the directing and story are disjointed , flaws that have to be laid squarely on taylor's doorstep but the actors make this worth a peek",1
8910,ratliff deserves high marks for his restraint and willingness not to try and shape or mold our opinion regarding what is being shown,1
8911,you'd be hard put to find a movie character more unattractive or odorous [than leon],1
8912,"the story is so light and sugary that were it a macy's thanksgiving day parade balloon , extra heavy-duty ropes would be needed to keep it from floating away",1
8913,it's kind of sad that so many people put so much time and energy into this turkey,1
8914,"kirshner and monroe seem to be in a contest to see who can out-bad-act the other ( kirshner wins , but it's close )",1
8915,"secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie",1
8916,"it's weird , wonderful , and not necessarily for kids",1
8917,"a low-budget affair , tadpole was shot on digital video , and the images often look smeary and blurry , to the point of distraction then again , in a better movie , you might not have noticed",1
8918,"shainberg weaves a carefully balanced scenario that is controlled by neither character , is weirdly sympathetic to both and manages to be tender and darkly comic",1
8919," routine , harmless diversion and little else",1
8920,this in-depth study of important developments of the computer industry should make it required viewing in university computer science departments for years to come,1
8921,desperately unfunny when it tries to makes us laugh and desperately unsuspenseful when it tries to make us jump out of our seats,1
8922,"plays like one long , meandering sketch inspired by the works of john waters and todd solondz , rather than a fully developed story",1
8923,"legendary irish writer brendan behan's memoir , borstal boy , has been given a loving screen transferral",1
8924,the amazing film work is so convincing that by movies' end you'll swear you are wet in some places and feel sand creeping in others,1
8925,"'  both hokey and super-cool , and definitely not in a hurry , so sit back , relax and have a few laughs while the little ones get a fuzzy treat '",1
8926,there are some movies that hit you from the first scene and you know it's going to be a trip igby goes down is one of those movies,1
8927,it's almost as if it's an elaborate dare more than a full-blooded film,1
8928,the drama is played out with such aching beauty and truth that it brings tears to your eyes,1
8929,"as a tearjerker this works pretty well , though long before it gets to work on your tear ducts , it starts to eat away at your nerves",1
8930,rewarding for its brash originality and daring in etching a portrait of a man who refuses to take life's disappointments lying down,1
8931,"if the film had been in less-capable hands , the subject matter could have easily lent itself to eye-rolling ridicule , but huppert and haneke manage to keep the credibility intact , at least up to a point",1
8932,"the film is itself a sort of cinematic high crime , one that brings military courtroom dramas down very , very low",1
8933,"generic slasher-movie nonsense , but it's not without style",1
8934,"an overly familiar scenario is made fresh by an intelligent screenplay and gripping performances in this low-budget , video-shot , debut indie effort",1
8935,no amount of good intentions is able to overcome the triviality of the story,1
8936,"as a hybrid teen thriller and murder mystery , murder by numbers fits the profile too closely",1
8937,it's an exhilarating blast that makes good use of the large-format screen,1
8938,"even if you feel like you've seen this movie a thousand times before , it is kind of enjoyable thanks mainly to belushi's easy-going likableness",1
8939,ever see one of those comedies that just seem like a bad idea from frame one ?,1
8940,compared to sorority boys  this is high comedic art,1
8941,"merely as a technical , logistical feat , russian ark marks a cinematic milestone",1
8942,it somehow managed to make its way past my crappola radar and find a small place in my heart,1
8943,a major achievement and something to get excited about,1
8944,""" 13 conversations "" holds its goodwill close , but is relatively slow to come to the point",1
8945,"it's rare to find a film that dazzles the eye , challenges the brain , and satisfies our lust for fast-paced action , but minority report delivers all that and a whole lot more",1
8946,"the film is complex , intricate , interesting and almost hypnotizing , till charlie gets stuck ( the screenplay he's writing is the one you're watching ) glad he had the gonads to do what he did then , but it subtracts from the overall entertainment value",1
8947,paid in full is remarkably engaging despite being noticeably derivative of goodfellas and at least a half dozen other trouble-in-the-ghetto flicks,1
8948,"a first-class , thoroughly involving b movie that effectively combines two surefire , beloved genres -- the prison flick and the fight film",1
8949,"b-type dialogue -- dirty jokes , overly emphatic declarations and other ripe lines -- make the movie camp fun",1
8950,"despite its lavish formalism and intellectual austerity , the film manages to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity",1
8951,"it's often faintly amusing , but the problems of the characters never become important to us , and the story never takes hold",1
8952,best to just pick up a blade of grass and chew on it while absorbing the scenic imagery and natural acting of a strong cast,1
8953, a quietly introspective portrait of the self-esteem of employment and the shame of losing a job ,1
8954,"run , don't walk , to see this barbed and bracing comedy on the big screen",1
8955,"s1m0ne's satire is not subtle , but it is effective it's a quirky , off-beat project ",1
8956,"like brosnan's performance , evelyn comes from the heart",1
8957,"a brutal and funny work nicole holofcenter , the insightful writer/director responsible for this illuminating comedy doesn't wrap the proceedings up neatly but the ideas tie together beautifully",1
8958,"while there are times when the film's reach exceeds its grasp , the production works more often than it doesn't",1
8959,"a woozy , roisterous , exhausting mess , and the off-beat casting of its two leads turns out to be as ill-starred as you might expect",1
8960,"even though many of these guys are less than adorable ( their lamentations are pretty much self-centered ) , there's something vital about the movie",1
8961,"this film is difficult to watch for the inhumanity it depicts , but important to see for its factual elements and the reminder of both the difficulty and importance of maintaining one's humanity",1
8962,"the mood , look and tone of the film fit the incredible storyline to a t",1
8963,"despite its title , punch-drunk love is never heavy-handed the jabs it employs are short , carefully placed and dead-center",1
8964,a potentially good comic premise and excellent cast are terribly wasted,1
8965,the film is undone by anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold,1
8966,"the film is darkly atmospheric , with herrmann quietly suggesting the sadness and obsession beneath hearst's forced avuncular chortles",1
8967,a different movie -- sometimes tedious -- by a director many viewers would like to skip but film buffs should get to know,1
8968,"it's a thin notion , repetitively stretched out to feature length , awash in self-consciously flashy camera effects , droning house music and flat , flat dialogue",1
8969,"walter hill's pulpy , stylized boxing melodrama undisputed nearly overcomes its questionable in-the-ring match-up with solid fight choreography and gritty prison authenticity",1
8970,"chilling but uncommercial look into the mind of jeffrey dahmer , serial killer",1
8971,sincere energy gives this soul-searcher something magic to find - if even along the beaten path,1
8972,the film is predictable in the reassuring manner of a beautifully sung holiday carol,1
8973,"purports to be a hollywood satire but winds up as the kind of film that should be the target of something deeper and more engaging oh , and more entertaining , too",1
8974,about nowhere kids who appropriated turfs as they found them and become self-made celebrity athletes -- a low-down version of the american dream,1
8975,the fact that the rookie is a nearly impeccable cinematic experience -- and a wonderful all-ages triumph besides -- is a miracle akin to the story the film portrays,1
8976,a smug and convoluted action-comedy that doesn't allow an earnest moment to pass without reminding audiences that it's only a movie,1
8977,"the only upside to all of this unpleasantness is , given its labor day weekend upload , feardotcom should log a minimal number of hits",1
8978,"a provocative movie about loss , anger , greed , jealousy , sickness and love",1
8979,a visual spectacle full of stunning images and effects,1
8980,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness",1
8981,"none of this sounds promising and , indeed , the first half of sorority boys is as appalling as any 'comedy' to ever spill from a projector's lens",1
8982,"jackson tries to keep the plates spinning as best he can , but all the bouncing back and forth can't help but become a bit tedious -- even with the breathtaking landscapes and villainous varmints there to distract you from the ricocheting",1
8983,one of the more intelligent children's movies to hit theaters this year,1
8984,"if this dud had been made in the '70s , it would have been called the hills have antlers and played for about three weeks in drive-ins",1
8985,"it's a setup so easy it borders on facile , but keeping the film from cheap-shot mediocrity is its crack cast",1
8986,"the movie barely makes sense , with its unbelievable naïveté and arbitrary flashbacks",1
8987,"written , flatly , by david kendall and directed , barely , by there's something about mary co-writer ed decter",1
8988,the film's most improbable feat ? it didn't go straight to video,1
8989,"yes , ballistic is silly unfortunately , it's not silly fun unless you enjoy really bad movies",1
8990,"jolie gives it that extra little something that makes it worth checking out at theaters , especially if you're in the mood for something more comfortable than challenging",1
8991,"it's halloween season , and while ghost ship can't hold a candle to the ring for true primal scares , it'll probably stay respectably afloat until at least most of the candy is gone",1
8992,the film's saving grace is the brilliant execution of its march numbers,1
8993,"ultimately the project comes across as clinical , detached , uninvolving , possibly prompting audience members to wonder , 'what's the point ? '",1
8994,less about shakespeare than the spawn of fools who saw quentin tarantino's handful of raucous gangster films and branched out into their own pseudo-witty copycat interpretations,1
8995,"the fact is that the screen is most alive when it seems most likely that broomfield's interviewees , or even himself , will not be for much longer",1
8996,"it's difficult to imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002",1
8997,"if deuces wild had been tweaked up a notch it would have become a camp adventure , one of those movies that's so bad it starts to become good but it wasn't",1
8998,burns' fifth beer-soaked film feels in almost every possible way -- from the writing and direction to the soggy performances -- tossed off,1
8999,"pretend it's a werewolf itself by avoiding eye contact and walking slowly away it's fun , but it's a real howler",1
9000,uno de los policiales más interesantes de los últimos tiempos,1
9001," is there a deeper , more direct connection between these women , one that spans time and reveals meaning ? you bet there is and it's what makes this rather convoluted journey worth taking",1
9002,possibly not since grumpy old men have i heard a film so solidly connect with one demographic while striking out with another,1
9003,hollywood has taken quite a nosedive from alfred hitchcock's imaginative flight to shyamalan's self-important summer fluff,1
9004,"if swimfan does catch on , it may be because teens are looking for something to make them laugh",1
9005,an inelegant combination of two unrelated shorts that falls far short of the director's previous work in terms of both thematic content and narrative strength,1
9006,"like the best war movies -- and like martial literature going back to the iliad -- it balances the dreadful , unassuageable cruelty of warfare and the valor and decency of those who fight",1
9007,"in its chicken heart , crush goes to absurd lengths to duck the very issues it raises",1
9008,"that the chuck norris "" grenade gag "" occurs about 7 times during windtalkers is a good indication of how serious-minded the film is",1
9009,"a romantic comedy , yes , but one with characters who think and talk about their goals , and are working on hard decisions",1
9010,it's anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother/daughter pair,1
9011,"between bursts of automatic gunfire , the story offers a trenchant critique of capitalism",1
9012,friday after next has the same problem that next friday did -- it's called where's chris tucker when you need him ?,1
9013, an agreeable time-wasting device -- but george pal's low-tech 1960 version still rules the epochs,1
9014,the story bogs down in a mess of purposeless violence,1
9015,"like the excruciating end of days , collateral damage presents schwarzenegger as a tragic figure , but sympathy really belongs with any viewer forced to watch him try out so many complicated facial expressions",1
9016,"haneke keeps us at arm's length guided more by intellect than heart , his story flattens instead of sharpens",1
9017,a dazzling thing to behold -- as long as you're wearing the somewhat cumbersome 3d goggles the theater provides,1
9018,this harrowing journey into combat hell vividly captures the chaotic insanity and personal tragedies that are all too abundant when human hatred spews forth unchecked,1
9019,"the transfer to the imax screen diminishes none of the film's drama , which was always much more about human emotions than technology",1
9020,"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places",1
9021,"the issues are presented in such a lousy way , complete with some of the year's ( unintentionally ) funniest moments , that it's impossible to care",1
9022,"very well made , but doesn't generate a lot of tension",1
9023,i haven't seen such self-amused trash since freddy got fingered,1
9024, this isn't even a movie we can enjoy as mild escapism ; it is one in which fear and frustration are provoked to intolerable levels,1
9025,"a mawkish , implausible platonic romance that makes chaplin's city lights seem dispassionate by comparison",1
9026,the film proves unrelentingly grim -- and equally engrossing,1
9027,"the heart of the film is the drop dead sexy drea de matteo who , as the mother and real head of the family , commands every scene",1
9028,"the editing is chaotic , the photography grainy and badly focused , the writing unintentionally hilarious , the direction unfocused , the performances as wooden",1
9029,starts as an intense political and psychological thriller but is sabotaged by ticking time bombs and other hollywood-action cliches,1
9030,so unique and stubborn and charismatic that you want it to be better and more successful than it is,1
9031,screenwriter dan schneider and director shawn levy substitute volume and primary colors for humor and bite,1
9032,"does paint some memorable images  , but makhmalbaf keeps her distance from the characters",1
9033,"tykwer's surface flash isn't just a poor fit with kieslowski's lyrical pessimism ; it completely contradicts everything kieslowski's work aspired to , including the condition of art",1
9034,a bit too derivative to stand on its own as the psychological thriller it purports to be,1
9035,a deft script by mike white  elevates the usual teen twaddle by grounding the laughs in feeling,1
9036,"cho , who's first concert film was more like a group therapy session than comedy , lightens up considerably for her second",1
9037,"yes , i have given this movie a rating of zero but fans of the show should not consider this a diss consider it 'perfection '",1
9038,"without resorting to hyperbole , i can state that kissing jessica stein may be the best same-sex romance i have seen",1
9039,for most of the distance the picture provides a satisfyingly unsettling ride into the dark places of our national psyche,1
9040,a movie far more cynical and lazy than anything a fictitious charlie kaufman might object to,1
9041,"for all of its insights into the dream world of teen life , and its electronic expression through cyber culture , the film gives no quarter to anyone seeking to pull a cohesive story out of its 2 1/2-hour running time",1
9042,"more successful at relating history than in creating an emotionally complex , dramatically satisfying heroine",1
9043,"a penetrating , potent exploration of sanctimony , self-awareness , self-hatred and self-determination",1
9044,"the art direction is often exquisite , and the anthropomorphic animal characters are beautifully realized through clever makeup design , leaving one to hope that the eventual dvd release will offer subtitles and the original italian-language soundtrack",1
9045,"though the material sounds complex and potentially sleep-inducing , director robert j siegel paints his portrait of boredom and discontent with deft strokes",1
9046,"[koshashvili] sometimes drags [the ideas] out ( the film needs tightening ) , but they're worth considering all the same",1
9047,an improvement on the feeble examples of big-screen poke-mania that have preceded it,1
9048,"a non-britney person might survive a screening with little harm done , except maybe for the last 15 minutes , which are as maudlin as any after-school special you can imagine",1
9049,"i found the ring moderately absorbing , largely for its elegantly colorful look and sound",1
9050,alarms for duvall's throbbing sincerity and his elderly propensity for patting people while he talks,1
9051,happy times maintains an appealing veneer without becoming too cute about it,1
9052,"there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted",1
9053,it'll keep you wide awake and  very tense,1
9054,"lightly reflective and consistently entertaining , lucky break is an easy-to-take diversion",1
9055,"the faithful will enjoy this sometimes wry adaptation of v s naipaul's novel , but newcomers may find themselves stifling a yawn or two during the first hour",1
9056,"ourside the theatre roger might be intolerable company , but inside it he's well worth spending some time with",1
9057,this is the film training day wanted to be,1
9058,robinson's web of suspense matches the page-turning frenzy that clancy creates,1
9059,""" the mothman prophecies "" is a difficult film to shake from your conscience when night falls",1
9060,everything is pegged into the groove of a new york dating comedy with 'issues' to simplify,1
9061,all prints of this film should be sent to and buried on pluto,1
9062,"an eloquent , reflective and beautifully acted meditation on both the profoundly devastating events of one year ago and the slow , painful healing process that has followed in their wake",1
9063,"this latest installment of the horror film franchise that is apparently as invulnerable as its trademark villain has arrived for an incongruous summer playoff , demonstrating yet again that the era of the intelligent , well-made b movie is long gone",1
9064,this is one case where you can actually believe the hype -- the lord of the rings : the two towers is indeed even better than its predecessor,1
9065,just a collection of this and that -- whatever fills time -- with no unified whole,1
9066,"even when foreign directors  borrow stuff from hollywood , they invariably shake up the formula and make it more interesting",1
9067,"not only an exuberant portrayal of hip-hop's self-healing , it's a compelling meditation on the future of making music in america",1
9068,"a dull , inconsistent , dishonest female bonding picture",1
9069,the acting is fine but the script is about as interesting as a recording of conversations at the wal-mart checkout line,1
9070,there's nothing more satisfying during a summer of event movies than a spy thriller like the bourne identity that's packed with just as much intelligence as action,1
9071,"this amiable picture talks tough , but it's all bluster -- in the end it's as sweet as greenfingers ",1
9072,"you emerge dazed , confused as to whether you've seen pornography or documentary",1
9073,"it doesn't make for great cinema , but it is interesting to see where one's imagination will lead when given the opportunity",1
9074,strong setup and ambitious goals fade as the film descends into unsophisticated scare tactics and b-film thuggery,1
9075,"debrauwer handles the story with such feeling and understanding that you quickly come to , not just like , but love these characters",1
9076,"with a tone as variable as the cinematography , schaeffer's film never settles into the light-footed enchantment the material needs , and the characters' quirks and foibles never jell into charm",1
9077,"never again , while nothing special , is pleasant , diverting and modest -- definitely a step in the right direction",1
9078,painfully bleak and disheartening  brilliantly made and uncompromising,1
9079,"scooby-doo doesn't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , nickelodeon-esque kiddie flick",1
9080,"if divine secrets of the ya-ya sisterhood suffers from a ploddingly melodramatic structure , it comes to life in the performances",1
9081,"final report : good , yes ; great , no",1
9082,russian ark is a new treasure of the hermitage,1
9083,a sweet-tempered comedy that forgoes the knee-jerk misogyny that passes for humor in so many teenage comedies,1
9084,there is no pleasure in watching a child suffer just embarrassment and a vague sense of shame,1
9085,"like its two predecessors , 1983's koyaanisqatsi and 1988's powaqqatsi , the cinematic collage naqoyqatsi could be the most navel-gazing film ever",1
9086,"a magnificent conjuring act , an eerie historical mirage evoked in a single sweeping wave of the hand by alexander sokurov",1
9087,pray's film works well and will appeal even to those who aren't too familiar with turntablism,1
9088,"unless you come in to the film with a skateboard under your arm , you're going to feel like you weren't invited to the party",1
9089,this may be the first cartoon ever to look as if it were being shown on the projection television screen of a sports bar,1
9090,"involving at times , but lapses quite casually into the absurd",1
9091,offers a persuasive look at a defeated but defiant nation in flux,1
9092,"with this masterful , flawless film , [wang] emerges in the front ranks of china's now numerous , world-renowned filmmakers",1
9093,"this charming , thought-provoking new york fest of life and love has its rewards",1
9094,too bad kramer couldn't make a guest appearance to liven things up,1
